DebateId1,DebateId2,positionA,positionB,testedPosition,candidate1Model,candidate2Model,candidateStarting,Judge 1 (gemma-4-31b-it) winner,Judge 1 (gemma-4-31b-it) confidence,Judge 2 (qwen3-30b-a3b-instruct-2507) winner,Judge 2 (qwen3-30b-a3b-instruct-2507) confidence,Judge 3 (glm-4.7) winner,Judge 3 (glm-4.7) confidence
90,92,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,meta-llama-3.1-8b-instruct,gemma-4-31b-it,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.70
90,92,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,gemma-4-31b-it,meta-llama-3.1-8b-instruct,yes,gemma-4-31b-it,1.00,meta-llama-3.1-8b-instruct,0.95,gemma-4-31b-it,0.85
91,89,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,gemma-4-31b-it,meta-llama-3.1-8b-instruct,yes,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.90
91,89,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,meta-llama-3.1-8b-instruct,gemma-4-31b-it,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,meta-llama-3.1-8b-instruct,0.70
92,90,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,gemma-4-31b-it,meta-llama-3.1-8b-instruct,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.85
92,90,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,meta-llama-3.1-8b-instruct,gemma-4-31b-it,yes,gemma-4-31b-it,0.90,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
93,95,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,yes,gemma-4-31b-it,0.85,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.75
93,95,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,no,gemma-4-31b-it,0.85,qwen3-30b-a3b-instruct-2507,0.95,gemma-4-31b-it,0.75
94,96,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,no,qwen3-30b-a3b-instruct-2507,0.80,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.70
94,96,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,yes,gemma-4-31b-it,1.00,qwen3-30b-a3b-instruct-2507,0.95,gemma-4-31b-it,0.75
95,93,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,yes,gemma-4-31b-it,0.85,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
95,93,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,no,qwen3-30b-a3b-instruct-2507,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.60
96,94,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",A,gemma-4-31b-it,qwen3-30b-a3b-instruct-2507,no,gemma-4-31b-it,0.85,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
96,94,"Firms should pursue de-extinction because resurrecting keystone species can actively restore broken ecological balances, undo historical damage, and yield vital genetic engineering insights.","Firms should halt de-extinction efforts because they divert scarce funding from current biodiversity crises, risk unpredictable ecological disruptions, and raise severe animal welfare concerns during initial cloning phases.",B,qwen3-30b-a3b-instruct-2507,gemma-4-31b-it,yes,qwen3-30b-a3b-instruct-2507,1.00,gemma-4-31b-it,0.95,qwen3-30b-a3b-instruct-2507,0.75
97,99,"Marketplaces should favor subscription models because they lower consumer financial barriers to culture, encourage artistic exploration, and provide content creators with predictable, aggregated revenue streams.","Marketplaces should defend permanent purchasing models because subscription ecosystems allow corporate platforms to alter or censor content arbitrarily, leading to permanent consumer rent-seeking.",A,apertus-70b-instruct-2509,meta-llama-3.1-8b-instruct,yes,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.70
97,99,"Marketplaces should favor subscription models because they lower consumer financial barriers to culture, encourage artistic exploration, and provide content creators with predictable, aggregated revenue streams.","Marketplaces should defend permanent purchasing models because subscription ecosystems allow corporate platforms to alter or censor content arbitrarily, leading to permanent consumer rent-seeking.",B,meta-llama-3.1-8b-instruct,apertus-70b-instruct-2509,no,meta-llama-3.1-8b-instruct,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.60
98,100,"Marketplaces should favor subscription models because they lower consumer financial barriers to culture, encourage artistic exploration, and provide content creators with predictable, aggregated revenue streams.","Marketplaces should defend permanent purchasing models because subscription ecosystems allow corporate platforms to alter or censor content arbitrarily, leading to permanent consumer rent-seeking.",A,apertus-70b-instruct-2509,meta-llama-3.1-8b-instruct,no,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.85
98,100,"Marketplaces should favor subscription models because they lower consumer financial barriers to culture, encourage artistic exploration, and provide content creators with predictable, aggregated revenue streams.","Marketplaces should defend permanent purchasing models because subscription ecosystems allow corporate platforms to alter or censor content arbitrarily, leading to permanent consumer rent-seeking.",B,meta-llama-3.1-8b-instruct,apertus-70b-instruct-2509,yes,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.70
99,97,"Marketplaces should favor subscription models because they lower consumer financial barriers to culture, encourage artistic exploration, and provide content creators with predictable, aggregated revenue streams.","Marketplaces should defend permanent purchasing models because subscription ecosystems allow corporate platforms to alter or censor content arbitrarily, leading to permanent consumer rent-seeking.",A,meta-llama-3.1-8b-instruct,apertus-70b-instruct-2509,yes,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.70
